eventID,occurrenceID,measurementID,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementUnitID,measurementMethod
IYS2022-NW-2-9-CanTrawl,IYS2022-NW-2-9-CanTrawl-2-16,IYS2022-NW-2-9-CanTrawl-2-16-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.2,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-9-CanTrawl,IYS2022-NW-2-9-CanTrawl-2-16,IYS2022-NW-2-9-CanTrawl-2-16-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,,,,,
IYS2022-NW-2-9-CanTrawl,IYS2022-NW-2-9-CanTrawl-2-17,IYS2022-NW-2-9-CanTrawl-2-17-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,None,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,,,
IYS2022-NW-2-9-CanTrawl,IYS2022-NW-2-9-CanTrawl-2-17,IYS2022-NW-2-9-CanTrawl-2-17-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,16.8,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-9-CanTrawl,IYS2022-NW-2-9-CanTrawl-2-17,IYS2022-NW-2-9-CanTrawl-2-17-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.316,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-9-CanTrawl,IYS2022-NW-2-9-CanTrawl-2-17,IYS2022-NW-2-9-CanTrawl-2-17-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,,,,,
IYS2022-NW-2-9-CanTrawl,IYS2022-NW-2-9-CanTrawl-2-18,IYS2022-NW-2-9-CanTrawl-2-18-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,None,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,,,
IYS2022-NW-2-9-CanTrawl,IYS2022-NW-2-9-CanTrawl-2-18,IYS2022-NW-2-9-CanTrawl-2-18-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,15.4,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-9-CanTrawl,IYS2022-NW-2-9-CanTrawl-2-18,IYS2022-NW-2-9-CanTrawl-2-18-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.189,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-9-CanTrawl,IYS2022-NW-2-9-CanTrawl-2-18,IYS2022-NW-2-9-CanTrawl-2-18-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,,,,,
IYS2022-NW-2-9-CanTrawl,IYS2022-NW-2-9-CanTrawl-2-19,IYS2022-NW-2-9-CanTrawl-2-19-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,None,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,,,
IYS2022-NW-2-9-CanTrawl,IYS2022-NW-2-9-CanTrawl-2-19,IYS2022-NW-2-9-CanTrawl-2-19-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,23.4,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-9-CanTrawl,IYS2022-NW-2-9-CanTrawl-2-19,IYS2022-NW-2-9-CanTrawl-2-19-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.61,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-9-CanTrawl,IYS2022-NW-2-9-CanTrawl-2-19,IYS2022-NW-2-9-CanTrawl-2-19-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,,,,,
IYS2022-NW-2-9-CanTrawl,IYS2022-NW-2-9-CanTrawl-2-20,IYS2022-NW-2-9-CanTrawl-2-20-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,None,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,,,
IYS2022-NW-2-9-CanTrawl,IYS2022-NW-2-9-CanTrawl-2-20,IYS2022-NW-2-9-CanTrawl-2-20-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,6,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-9-CanTrawl,IYS2022-NW-2-9-CanTrawl-2-20,IYS2022-NW-2-9-CanTrawl-2-20-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.019,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-9-CanTrawl,IYS2022-NW-2-9-CanTrawl-2-20,IYS2022-NW-2-9-CanTrawl-2-20-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,,,,,
IYS2022-NW-2-10-CanTrawl,IYS2022-NW-2-10-CanTrawl-3-4,IYS2022-NW-2-10-CanTrawl-3-4-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,None,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,,,
IYS2022-NW-2-10-CanTrawl,IYS2022-NW-2-10-CanTrawl-3-4,IYS2022-NW-2-10-CanTrawl-3-4-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,8.9,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-10-CanTrawl,IYS2022-NW-2-10-CanTrawl-3-4,IYS2022-NW-2-10-CanTrawl-3-4-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.062,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-10-CanTrawl,IYS2022-NW-2-10-CanTrawl-3-4,IYS2022-NW-2-10-CanTrawl-3-4-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,,,,,
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-3-30,IYS2022-NW-2-12-CanTrawl-3-30-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,None,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,,,
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-3-30,IYS2022-NW-2-12-CanTrawl-3-30-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,14.2,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-3-30,IYS2022-NW-2-12-CanTrawl-3-30-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.148,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-3-30,IYS2022-NW-2-12-CanTrawl-3-30-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,,,,,
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-3-31,IYS2022-NW-2-12-CanTrawl-3-31-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,None,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,,,
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-3-31,IYS2022-NW-2-12-CanTrawl-3-31-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,12,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-3-31,IYS2022-NW-2-12-CanTrawl-3-31-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.098,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-3-31,IYS2022-NW-2-12-CanTrawl-3-31-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,,,,,
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-3-32,IYS2022-NW-2-12-CanTrawl-3-32-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,None,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,,,
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-3-32,IYS2022-NW-2-12-CanTrawl-3-32-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,13.5,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-3-32,IYS2022-NW-2-12-CanTrawl-3-32-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.184,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-3-32,IYS2022-NW-2-12-CanTrawl-3-32-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,,,,,
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-3-33,IYS2022-NW-2-12-CanTrawl-3-33-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,None,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,,,
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-3-33,IYS2022-NW-2-12-CanTrawl-3-33-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,16.3,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-3-33,IYS2022-NW-2-12-CanTrawl-3-33-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.222,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-3-33,IYS2022-NW-2-12-CanTrawl-3-33-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,,,,,
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-3-34,IYS2022-NW-2-12-CanTrawl-3-34-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,None,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,,,
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-3-34,IYS2022-NW-2-12-CanTrawl-3-34-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,13.5,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-3-34,IYS2022-NW-2-12-CanTrawl-3-34-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.106,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-3-34,IYS2022-NW-2-12-CanTrawl-3-34-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,,,,,
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-6-48,IYS2022-NW-2-13-CanTrawl-6-48-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,None,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,,,
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-6-48,IYS2022-NW-2-13-CanTrawl-6-48-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,14.7,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-6-48,IYS2022-NW-2-13-CanTrawl-6-48-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.204,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-6-48,IYS2022-NW-2-13-CanTrawl-6-48-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,,,,,
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-6-49,IYS2022-NW-2-13-CanTrawl-6-49-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,None,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,,,
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-6-49,IYS2022-NW-2-13-CanTrawl-6-49-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,11.8,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-6-49,IYS2022-NW-2-13-CanTrawl-6-49-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.108,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-6-49,IYS2022-NW-2-13-CanTrawl-6-49-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,,,,,
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-6-50,IYS2022-NW-2-13-CanTrawl-6-50-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,None,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,,,
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-6-50,IYS2022-NW-2-13-CanTrawl-6-50-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,13,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-6-50,IYS2022-NW-2-13-CanTrawl-6-50-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.136,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-6-50,IYS2022-NW-2-13-CanTrawl-6-50-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,,,,,
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-6-51,IYS2022-NW-2-13-CanTrawl-6-51-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,None,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,,,
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-6-51,IYS2022-NW-2-13-CanTrawl-6-51-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,18,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-6-51,IYS2022-NW-2-13-CanTrawl-6-51-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.372,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-6-51,IYS2022-NW-2-13-CanTrawl-6-51-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,,,,,
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-6-52,IYS2022-NW-2-13-CanTrawl-6-52-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,None,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,,,
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-6-52,IYS2022-NW-2-13-CanTrawl-6-52-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,18.3,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-6-52,IYS2022-NW-2-13-CanTrawl-6-52-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.258,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-6-52,IYS2022-NW-2-13-CanTrawl-6-52-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,,,,,
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-6-71,IYS2022-NW-2-16-CanTrawl-6-71-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,None,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,,,
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-6-71,IYS2022-NW-2-16-CanTrawl-6-71-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,18.2,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-6-71,IYS2022-NW-2-16-CanTrawl-6-71-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.488,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-6-71,IYS2022-NW-2-16-CanTrawl-6-71-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,,,,,
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-6-72,IYS2022-NW-2-16-CanTrawl-6-72-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,None,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,,,
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-6-72,IYS2022-NW-2-16-CanTrawl-6-72-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,16.9,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-6-72,IYS2022-NW-2-16-CanTrawl-6-72-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.788,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-6-72,IYS2022-NW-2-16-CanTrawl-6-72-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,,,,,
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-6-73,IYS2022-NW-2-16-CanTrawl-6-73-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,None,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,,,
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-6-73,IYS2022-NW-2-16-CanTrawl-6-73-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,13,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-6-73,IYS2022-NW-2-16-CanTrawl-6-73-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.146,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-6-73,IYS2022-NW-2-16-CanTrawl-6-73-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,,,,,
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-6-74,IYS2022-NW-2-16-CanTrawl-6-74-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,None,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,,,
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-6-74,IYS2022-NW-2-16-CanTrawl-6-74-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,16.9,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-6-74,IYS2022-NW-2-16-CanTrawl-6-74-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.582,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-6-74,IYS2022-NW-2-16-CanTrawl-6-74-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,,,,,
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-6-75,IYS2022-NW-2-16-CanTrawl-6-75-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,None,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,,,
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-6-75,IYS2022-NW-2-16-CanTrawl-6-75-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,13.9,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-6-75,IYS2022-NW-2-16-CanTrawl-6-75-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.272,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-6-75,IYS2022-NW-2-16-CanTrawl-6-75-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,,,,,
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-6-76,IYS2022-NW-2-16-CanTrawl-6-76-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,None,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,,,
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-6-76,IYS2022-NW-2-16-CanTrawl-6-76-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,14.6,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-6-76,IYS2022-NW-2-16-CanTrawl-6-76-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.126,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-6-76,IYS2022-NW-2-16-CanTrawl-6-76-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,,,,,
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-6-77,IYS2022-NW-2-16-CanTrawl-6-77-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,None,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,,,
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-6-77,IYS2022-NW-2-16-CanTrawl-6-77-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,15.6,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-6-77,IYS2022-NW-2-16-CanTrawl-6-77-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.242,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-6-77,IYS2022-NW-2-16-CanTrawl-6-77-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,,,,,
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-6-78,IYS2022-NW-2-16-CanTrawl-6-78-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,None,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,,,
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-6-78,IYS2022-NW-2-16-CanTrawl-6-78-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,22.9,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-6-78,IYS2022-NW-2-16-CanTrawl-6-78-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.732,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-16-CanTrawl,IYS2022-NW-2-16-CanTrawl-6-78,IYS2022-NW-2-16-CanTrawl-6-78-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,,,,,
IYS2022-NW-2-17-CanTrawl,IYS2022-NW-2-17-CanTrawl-4-82,IYS2022-NW-2-17-CanTrawl-4-82-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,None,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,,,
IYS2022-NW-2-17-CanTrawl,IYS2022-NW-2-17-CanTrawl-4-82,IYS2022-NW-2-17-CanTrawl-4-82-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,7,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-17-CanTrawl,IYS2022-NW-2-17-CanTrawl-4-82,IYS2022-NW-2-17-CanTrawl-4-82-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.037,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-17-CanTrawl,IYS2022-NW-2-17-CanTrawl-4-82,IYS2022-NW-2-17-CanTrawl-4-82-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,,,,,
IYS2022-NW-2-17-CanTrawl,IYS2022-NW-2-17-CanTrawl-4-83,IYS2022-NW-2-17-CanTrawl-4-83-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,None,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,,,
IYS2022-NW-2-17-CanTrawl,IYS2022-NW-2-17-CanTrawl-4-83,IYS2022-NW-2-17-CanTrawl-4-83-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,10.5,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
